yelp_id,atm,bank,bar,beauty_salon,book_store,bus_station,cafe,gas_station,gym,movie_theater,museum,school,shopping_mall,subway_station,supermarket,train_station
#NAME?,48.0,11.0,99.0,40.0,13.0,56.0,80.0,4.0,16.0,2.0,10.0,35.0,12.0,,3.0,1.0
-3vWq_Ei0K52mywpiXdnag,6.0,,1.0,5.0,2.0,13.0,6.0,3.0,1.0,,,5.0,,,,
-4wz0dOG3RdBNYE02l9KjA,16.0,4.0,10.0,25.0,,21.0,14.0,2.0,2.0,1.0,1.0,10.0,,,1.0,
0LVKwqqzwiUnGtKFo7f6AA,20.0,6.0,50.0,12.0,5.0,22.0,49.0,2.0,12.0,3.0,7.0,19.0,3.0,,1.0,
0PLv5h5eRTG6fuWLpUmf4A,22.0,4.0,37.0,60.0,2.0,29.0,13.0,2.0,25.0,,1.0,13.0,2.0,,,
0Sh-XNVgGDRwiN4K3UEQJA,20.0,13.0,13.0,12.0,,45.0,18.0,,6.0,,3.0,17.0,1.0,,1.0,
0YPcBWiU-8t2kGe-DOhW5g,34.0,5.0,42.0,21.0,5.0,37.0,30.0,3.0,13.0,6.0,1.0,32.0,2.0,,,
0cqa2F_cfIjxAC3nqw__1w,12.0,7.0,22.0,2.0,1.0,17.0,36.0,,13.0,1.0,,9.0,2.0,,1.0,
0kDRKVk2iJ9pgXRSw3g8zQ,10.0,1.0,12.0,,4.0,5.0,6.0,,,,,,,,,
0zOQ6gbOERAi-FoeM4fAig,,,,,,13.0,,,1.0,,1.0,,,,,
11uZOhVKA6ugpqHtMcrqHA,9.0,2.0,5.0,6.0,1.0,4.0,4.0,2.0,5.0,1.0,1.0,2.0,,,,
13mL2ubsel9-BB4oxa6MBw,60.0,60.0,60.0,60.0,9.0,50.0,60.0,,44.0,2.0,16.0,56.0,21.0,1.0,,
14OmmSWHfM717iZo5jePtg,38.0,7.0,46.0,55.0,3.0,60.0,29.0,2.0,14.0,1.0,3.0,23.0,2.0,,2.0,
17EshTjFVV-zvkx2VoQCkA,7.0,4.0,24.0,12.0,2.0,17.0,8.0,1.0,12.0,,2.0,8.0,,,,
1KbZaqEdZkn6LHlA55M64g,8.0,2.0,3.0,11.0,2.0,32.0,7.0,1.0,2.0,,,14.0,,,,
1QPm2ieWgOjQUZGmFTbxjA,1.0,,,1.0,,6.0,2.0,2.0,1.0,,,2.0,,,,
1T4v3kD1WzonYPf7izSP9Q,31.0,4.0,60.0,28.0,11.0,19.0,60.0,1.0,5.0,1.0,3.0,9.0,10.0,,3.0,
1hkvOkD9MZINKlDzIweByw,60.0,28.0,60.0,60.0,9.0,53.0,44.0,,10.0,2.0,7.0,25.0,2.0,,8.0,
1nnWECqcCS4T19Pr-nx-dQ,6.0,,13.0,12.0,2.0,8.0,4.0,1.0,2.0,,,3.0,1.0,,,
1nzk92bfVUq-NSNsilrmQQ,60.0,39.0,60.0,60.0,12.0,60.0,60.0,,30.0,4.0,12.0,39.0,12.0,1.0,2.0,
1pt2rJJrCxVs5YbWiAqMxQ,6.0,4.0,4.0,24.0,2.0,16.0,8.0,,8.0,1.0,1.0,13.0,2.0,,1.0,
1toCkhuD0b57iFotMu3XEQ,12.0,,9.0,10.0,,28.0,6.0,3.0,5.0,,1.0,18.0,,,1.0,
1xs89kzJ2F6iDzRyYcRLCQ,26.0,9.0,19.0,40.0,4.0,32.0,17.0,2.0,3.0,,2.0,20.0,1.0,,2.0,
1xvpFG2vz5zKpbCS6lwFlQ,2.0,2.0,3.0,11.0,,10.0,6.0,,1.0,,,6.0,1.0,,,
1yBl7rAXsGRKyv9XYUOKng,53.0,32.0,60.0,33.0,16.0,37.0,60.0,1.0,6.0,,9.0,17.0,13.0,,3.0,1.0
29ys00My-dBVpBDIO58ifw,29.0,6.0,40.0,60.0,4.0,54.0,16.0,,12.0,,4.0,18.0,2.0,,1.0,
2DihFta_jZB8aAiL_zjp9A,15.0,9.0,10.0,8.0,,25.0,14.0,,6.0,,3.0,13.0,,,1.0,
2FR395iJImCphQNGWubUtw,8.0,2.0,2.0,15.0,,9.0,8.0,1.0,4.0,,,17.0,,,2.0,
2FS5eBVcFJ_W461ylUs38Q,,,2.0,,,8.0,,1.0,,,,1.0,,,,
2aILYZOWPxdlfqydJaYz_w,22.0,7.0,60.0,44.0,4.0,24.0,38.0,,14.0,2.0,3.0,14.0,,,,
2fHBHPsyHljC9xj6f4Mfgg,6.0,2.0,8.0,14.0,1.0,24.0,14.0,1.0,10.0,,1.0,4.0,1.0,,1.0,
2rthL8lxThA-k1hnpB9utw,19.0,9.0,14.0,22.0,1.0,26.0,24.0,2.0,9.0,2.0,8.0,7.0,,,,
2tfcE_K3E1Az-M9fKzdh2Q,1.0,,1.0,,,1.0,1.0,,,,,,,,,
2vlDWJxhWsESJQVSaghAeA,25.0,6.0,56.0,30.0,5.0,23.0,28.0,8.0,30.0,1.0,4.0,24.0,,1.0,,
32VKRJRFgVTI9w2AhY_grA,16.0,4.0,10.0,25.0,4.0,9.0,17.0,2.0,2.0,2.0,,2.0,10.0,,1.0,
353bun0151fMbR3ut2d-nw,21.0,5.0,34.0,21.0,8.0,27.0,32.0,,14.0,5.0,2.0,33.0,9.0,,,
35QF3fJzGIwFfEpSFrB_fw,7.0,,1.0,5.0,2.0,14.0,6.0,4.0,1.0,,,6.0,,,,
39DgSNLIaRSxZJGAl-nmGw,60.0,60.0,60.0,60.0,12.0,60.0,60.0,,46.0,1.0,13.0,58.0,14.0,1.0,1.0,
3AC3j3K25rdYLDe3D2Ld4w,60.0,60.0,60.0,60.0,10.0,60.0,60.0,,44.0,2.0,16.0,52.0,17.0,1.0,,
3F5WWcqqboa-NHbYFs4LAw,20.0,8.0,38.0,12.0,9.0,26.0,31.0,2.0,9.0,,7.0,6.0,2.0,,1.0,1.0
3JkpYFDWASF7xTC10QpsYw,4.0,2.0,9.0,14.0,3.0,6.0,6.0,,2.0,,,7.0,,,,
3LJ62y8ZECbs0Y3O80xR9Q,16.0,6.0,38.0,14.0,9.0,25.0,29.0,,9.0,,7.0,6.0,,,1.0,1.0
3RJUL5DfLbd0NkPauggmbg,35.0,2.0,18.0,4.0,,14.0,24.0,2.0,4.0,,9.0,3.0,6.0,,1.0,
3bxO8T8U96uKu2numljjsw,15.0,6.0,11.0,24.0,4.0,28.0,19.0,1.0,11.0,,5.0,13.0,1.0,,,
3d9fGSDpuNQl7XI7zmmzmg,10.0,4.0,1.0,10.0,1.0,22.0,10.0,,5.0,1.0,1.0,9.0,4.0,,1.0,
3deuAFITbQWjBd5JOfMJkw,19.0,8.0,9.0,30.0,1.0,20.0,14.0,,5.0,,,6.0,,,1.0,
3f3mowACWFovTKv0YlcMgQ,5.0,,3.0,3.0,,13.0,9.0,,5.0,,3.0,6.0,,,,
3smNIoQZ7wc-_rgcNBHy4A,60.0,31.0,60.0,60.0,9.0,47.0,60.0,,30.0,8.0,12.0,38.0,28.0,2.0,3.0,
43Ca7h2QxO6so8IvRk91FQ,25.0,7.0,49.0,18.0,3.0,21.0,26.0,8.0,22.0,1.0,3.0,24.0,,1.0,,
458NXhlB0ZtEaJUPI3PPcA,40.0,22.0,55.0,60.0,4.0,32.0,46.0,,14.0,,15.0,29.0,5.0,,5.0,
468XL3k_1QUQNYpWEV_EVg,10.0,,39.0,9.0,1.0,17.0,17.0,2.0,7.0,1.0,6.0,22.0,,,,
4Hx5TQ3tQ47LPeRJZnfi5g,12.0,8.0,4.0,12.0,1.0,12.0,5.0,1.0,5.0,,,7.0,,,,
4PPbzm5zh8li_R6gKifmQg,60.0,35.0,60.0,60.0,10.0,55.0,59.0,,15.0,2.0,10.0,35.0,4.0,,8.0,
4S3HAyhNnffg1PGM2jwr6g,6.0,1.0,11.0,,2.0,5.0,14.0,,,,,,,,,
4_hIVof0Q8dfUBwlREOEGg,60.0,32.0,60.0,60.0,11.0,49.0,60.0,,29.0,6.0,12.0,38.0,22.0,1.0,2.0,
4a-QEKB1T_f5ScSx3muxLA,10.0,3.0,10.0,9.0,2.0,20.0,9.0,,3.0,,,12.0,,,,
4qm1k0WytiIJZ3WO4lyPMQ,38.0,21.0,46.0,60.0,4.0,34.0,41.0,,15.0,,12.0,27.0,3.0,,5.0,
4raSXRuvBH1CHawSsuJiBA,60.0,13.0,60.0,60.0,4.0,41.0,60.0,,23.0,1.0,11.0,26.0,21.0,1.0,2.0,
4ta8miJkO0e6Qa9rGnC0iQ,14.0,12.0,47.0,26.0,7.0,9.0,22.0,1.0,12.0,1.0,1.0,7.0,2.0,,,
4uwaE0ZUetn96x7iqOo4hw,10.0,3.0,3.0,11.0,,14.0,2.0,2.0,,,,2.0,,,,
527usXXrlHi46bs54IFRTQ,14.0,6.0,11.0,24.0,3.0,33.0,20.0,1.0,11.0,,2.0,19.0,,,,
52dNr0tRrwpmumm8Ey5EDg,2.0,,4.0,3.0,,9.0,7.0,,4.0,,,5.0,1.0,,,
54xrIOMoQi7hQiqz5T2WOQ,7.0,,1.0,5.0,2.0,14.0,6.0,4.0,1.0,,,6.0,,,,
5FQJ09EWt_Esf_GkCBEMlw,24.0,8.0,15.0,35.0,3.0,34.0,16.0,2.0,5.0,,2.0,20.0,2.0,,2.0,
5K6QqbUEudvCO0HyRqAJ4g,37.0,11.0,41.0,31.0,3.0,47.0,27.0,,6.0,,4.0,19.0,1.0,,2.0,
5YBPO55cdj8lPRV29PTwMg,1.0,2.0,7.0,6.0,,8.0,7.0,,7.0,,,13.0,,,,
5ZpwZiSh2jVSjyO54LsMiw,27.0,4.0,38.0,11.0,6.0,51.0,35.0,,5.0,3.0,4.0,32.0,5.0,1.0,4.0,
5oGqBLSt3m8ijsDFsFBrtw,60.0,50.0,60.0,48.0,17.0,50.0,60.0,1.0,11.0,4.0,8.0,24.0,15.0,,3.0,1.0
5r1Ba_v-KvyYXAuGob6QIw,8.0,,10.0,,,6.0,12.0,,,,1.0,3.0,3.0,,,
5skfzOnBN5ijni-ZcFpr3w,15.0,22.0,13.0,33.0,1.0,16.0,17.0,,10.0,1.0,,10.0,5.0,,,
5tmp6OoIzM6af3717J3tFQ,35.0,2.0,18.0,4.0,,14.0,23.0,2.0,4.0,,10.0,3.0,6.0,,1.0,
5wmrWv9RTUlsim4c02lz2w,24.0,20.0,27.0,11.0,4.0,25.0,40.0,,10.0,1.0,3.0,11.0,5.0,2.0,2.0,
5xp-qHGhzEzXevsSzYrwkg,25.0,6.0,43.0,60.0,3.0,32.0,14.0,2.0,25.0,2.0,,10.0,2.0,,1.0,
66khyY7kxNKiW6x7anZj9g,55.0,18.0,58.0,39.0,5.0,56.0,30.0,,7.0,1.0,6.0,19.0,2.0,,7.0,
67QmiVYdCbG4PRmF61A5bw,37.0,18.0,45.0,28.0,8.0,49.0,56.0,,10.0,1.0,7.0,9.0,3.0,,,1.0
6I28wDuMBR5WLMqfKxaoeg,46.0,21.0,60.0,31.0,16.0,31.0,60.0,1.0,6.0,,6.0,15.0,12.0,,3.0,1.0
6OVriioGG7w7Nwq5Q25WtA,11.0,5.0,13.0,4.0,6.0,29.0,24.0,2.0,2.0,2.0,2.0,12.0,,,,
6RD33qPwBS6j3ggo84J4iA,21.0,5.0,47.0,36.0,5.0,13.0,21.0,3.0,26.0,3.0,4.0,26.0,,,,
6Wzy5p_0lLajjMhDIs0i1g,60.0,38.0,60.0,60.0,10.0,60.0,60.0,,27.0,4.0,12.0,39.0,9.0,1.0,1.0,
6ZNlnA733Rv0I9Mq5_yO0A,14.0,1.0,22.0,37.0,1.0,43.0,17.0,,6.0,,4.0,14.0,1.0,,1.0,
6e7gMgVJRQ5rtkIbTF6TLQ,33.0,11.0,40.0,35.0,3.0,43.0,27.0,,7.0,,5.0,17.0,1.0,,2.0,
6eOJHfIIIP_t850DlppSeQ,13.0,9.0,11.0,12.0,2.0,28.0,17.0,2.0,,2.0,5.0,12.0,5.0,,1.0,
6h7YCp2KLfbu3tbRmNSb-g,28.0,1.0,17.0,3.0,,13.0,26.0,2.0,2.0,,12.0,5.0,6.0,,,
6ibx5qR8YJ_AUpKUAVc1pw,9.0,4.0,11.0,6.0,,9.0,13.0,,2.0,,6.0,6.0,,,,
6wrvQqQwkeQnokD7kPX-rQ,34.0,29.0,31.0,35.0,2.0,15.0,33.0,,14.0,2.0,2.0,8.0,13.0,,,
6zXVo_uK_GVqN3Z0t5KFHQ,14.0,3.0,14.0,17.0,2.0,29.0,13.0,3.0,8.0,,2.0,16.0,,,1.0,
767TjbLP3pzVaqD9mZMmyg,26.0,13.0,60.0,43.0,3.0,34.0,55.0,2.0,18.0,4.0,3.0,17.0,9.0,,1.0,1.0
7E4oGj36ctPi58hm9-PYHw,5.0,1.0,10.0,18.0,1.0,21.0,9.0,,12.0,1.0,1.0,24.0,,,,
7L6ym2A2fCfrWMCQ4vBsyg,2.0,3.0,3.0,5.0,,6.0,4.0,,1.0,1.0,,1.0,2.0,,,
7Q3QIZz5UX-JSTSKKkRqDg,8.0,5.0,9.0,6.0,,17.0,10.0,,4.0,,2.0,12.0,,,1.0,
7fboySu1um-S18UGOBdWhg,11.0,5.0,1.0,14.0,1.0,15.0,3.0,,6.0,,,10.0,,,1.0,
7iuGZ73QExZmZuzH9pgiJg,60.0,13.0,60.0,60.0,6.0,52.0,60.0,,17.0,7.0,10.0,34.0,27.0,1.0,3.0,
7oA1-P6GZ1jwFIe0YejLXA,4.0,1.0,9.0,8.0,1.0,21.0,6.0,,10.0,1.0,1.0,22.0,,,,
7yaKDpGJ0MVm7rSDUpJtvg,12.0,2.0,21.0,11.0,1.0,26.0,10.0,4.0,6.0,,3.0,21.0,1.0,,3.0,
82eC8oiAyDH656f9Ke6eqQ,,,,,,2.0,,,1.0,,1.0,,,,,
83lEHBx7nSKvdLz_P5xbMw,36.0,7.0,44.0,29.0,4.0,34.0,28.0,2.0,14.0,4.0,1.0,26.0,1.0,,1.0,
8BXl9GbOS9SYVAKBz_oY7w,10.0,4.0,3.0,7.0,1.0,8.0,6.0,3.0,2.0,,1.0,5.0,,,,
8FEy6ZgLlP9RlE_C_6KpKw,18.0,1.0,18.0,18.0,2.0,30.0,12.0,,12.0,,,15.0,,,1.0,
8Jos9nqlts6DX6o2zKDAzA,9.0,1.0,20.0,14.0,3.0,17.0,12.0,1.0,15.0,1.0,1.0,24.0,3.0,,2.0,
8NTW-bp5prQmhKEI5f4qxw,23.0,5.0,34.0,20.0,7.0,27.0,32.0,1.0,14.0,5.0,3.0,35.0,9.0,,,
8PrxY4gpVKUqYiA7oK5UNg,13.0,8.0,2.0,11.0,,13.0,4.0,2.0,2.0,,,2.0,2.0,,1.0,
8UZ5bLwZMoO6R8kI51C0Aw,1.0,1.0,,1.0,,16.0,,,,,,3.0,1.0,,1.0,
8bJr4G9QtbJ_tmEbVX6X4A,60.0,59.0,44.0,29.0,5.0,60.0,60.0,,19.0,,5.0,29.0,6.0,3.0,2.0,
8bySDwY9OU-DWaZebUR7vg,21.0,1.0,24.0,9.0,1.0,27.0,12.0,3.0,7.0,,1.0,29.0,,,2.0,
8dUaybEPHsZMgr1iKgqgMQ,60.0,23.0,60.0,46.0,7.0,58.0,33.0,,7.0,2.0,5.0,19.0,2.0,,7.0,
8iCT68sz4XDUdf_xY3s5kQ,15.0,5.0,30.0,6.0,,11.0,15.0,1.0,15.0,,4.0,5.0,2.0,,,
8oAsGZNNLvIW3CvLcFUPMw,9.0,1.0,8.0,13.0,2.0,31.0,8.0,,1.0,,,15.0,,,1.0,
8sZ27zjv8tYxEmx_0dngrA,13.0,9.0,20.0,10.0,3.0,20.0,15.0,1.0,8.0,,,14.0,2.0,,2.0,
8skVQNkVBv90iiPtFeSpzw,18.0,2.0,39.0,16.0,5.0,24.0,31.0,3.0,6.0,5.0,6.0,19.0,6.0,,1.0,
8zVnG-g4dRNQtheaTv6t1Q,60.0,60.0,60.0,60.0,10.0,60.0,60.0,,18.0,2.0,17.0,41.0,4.0,,8.0,
8zXqGH5xnASU_5UBrwe_XA,5.0,,12.0,13.0,2.0,6.0,3.0,1.0,2.0,,,3.0,1.0,,,
9-TPmOn6AbW2fLMiugQCiA,32.0,4.0,60.0,60.0,2.0,43.0,29.0,,12.0,,6.0,14.0,2.0,,1.0,
9GDwCGORwtpgiQJs3K72JA,60.0,60.0,60.0,60.0,12.0,60.0,60.0,,45.0,1.0,14.0,53.0,16.0,1.0,,
9GzjKeifGJ6KzWkaPftYHg,57.0,44.0,39.0,37.0,4.0,60.0,57.0,2.0,10.0,3.0,3.0,21.0,12.0,,2.0,1.0
9OXEAAPONxcA2PQO75fnJQ,2.0,,30.0,7.0,1.0,8.0,12.0,,5.0,,1.0,4.0,1.0,,1.0,
9OlCkeK4TpBbQ76VPDOdYw,57.0,33.0,60.0,33.0,16.0,36.0,60.0,1.0,6.0,,8.0,16.0,13.0,,3.0,1.0
9QdPuTSnoCvfoScXh4cfoA,11.0,4.0,6.0,15.0,,11.0,5.0,3.0,6.0,,1.0,5.0,,,,
9RQ_BalRSyr928aobIN1CA,8.0,,10.0,,,6.0,11.0,,,,1.0,3.0,3.0,,,
9SgWJjnX4TeS14IH-vvf8Q,10.0,4.0,40.0,16.0,3.0,10.0,19.0,1.0,13.0,,2.0,6.0,,,,
9WLb59RD5E72AtWdmFZ6ww,1.0,1.0,1.0,8.0,,13.0,,,7.0,,1.0,11.0,,,,
9c0lSX6KTe88-ZLva1nu0w,47.0,23.0,60.0,27.0,15.0,31.0,60.0,1.0,6.0,,7.0,16.0,12.0,,3.0,
9yM20-7fj4LMrOO30nqkBw,15.0,4.0,23.0,21.0,3.0,36.0,10.0,2.0,11.0,,2.0,15.0,,,,
A6D6wG5y0sqpaqJjgc8QeQ,17.0,,33.0,2.0,,27.0,14.0,1.0,4.0,,1.0,16.0,1.0,,1.0,
A9QDUzIGMcybhLhtPDSN4A,24.0,9.0,13.0,30.0,1.0,16.0,15.0,1.0,5.0,1.0,,7.0,,,1.0,
A9dUrXhVZOxt3Hy2S5jVuQ,,,5.0,3.0,,16.0,4.0,,,,2.0,3.0,,,,
AMq83V59tV7oi-3_PI7iyA,4.0,2.0,8.0,14.0,3.0,6.0,5.0,,2.0,,,7.0,,,,
ANRznMzskndUpHA93KdEbA,22.0,5.0,60.0,25.0,5.0,32.0,30.0,3.0,16.0,2.0,1.0,25.0,1.0,,,
ASRswba4TekZnxzar15qqg,13.0,5.0,9.0,21.0,1.0,12.0,4.0,4.0,,,,2.0,1.0,,,1.0
ASdrTo7aVTTKNjVvT1mBDg,60.0,36.0,60.0,27.0,15.0,37.0,60.0,1.0,5.0,,8.0,18.0,11.0,,3.0,
A_Qxu5oMm2FxS8jtkAnXWw,44.0,18.0,46.0,14.0,14.0,19.0,60.0,,5.0,,6.0,14.0,5.0,,3.0,
AoxdFkE06fQs_ZP0S0VRPw,60.0,57.0,60.0,60.0,9.0,43.0,60.0,,44.0,2.0,13.0,51.0,22.0,1.0,1.0,
ApVgEmaWz6kGUiOTSBdUmQ,1.0,,2.0,1.0,,1.0,,,,,,1.0,,,,
AuTzDSSgz6jPzR4Mh3hYtA,7.0,5.0,4.0,9.0,2.0,22.0,6.0,,3.0,1.0,,8.0,,,,
B9vODi2TxZqWCFciWoj2Dg,1.0,,5.0,5.0,1.0,15.0,3.0,2.0,5.0,1.0,,2.0,,,,
BFQiPm29_YiNZ-m0i2JQDQ,18.0,8.0,5.0,19.0,,16.0,2.0,3.0,,,,9.0,2.0,,,
BQhcvUAbrqzsLsew1STD-w,10.0,4.0,60.0,19.0,6.0,22.0,31.0,2.0,17.0,1.0,,22.0,,,1.0,
BW4jKEfpbBH7UYthXxETIQ,19.0,6.0,37.0,9.0,1.0,14.0,24.0,1.0,19.0,,4.0,6.0,2.0,,,1.0
BeGo3TSuhF7fOv0dzp0s1g,18.0,11.0,18.0,27.0,1.0,25.0,11.0,3.0,10.0,,,9.0,1.0,,1.0,
BjOCmgbagZLdUMB4g8x60g,12.0,9.0,7.0,23.0,2.0,7.0,10.0,2.0,7.0,,,7.0,2.0,,,
Bs-uBmaaGhr3XF6uFXfAFw,60.0,60.0,60.0,60.0,13.0,60.0,60.0,,38.0,2.0,13.0,54.0,11.0,,5.0,
BvOLqjt68GEJREOYQ_vdHw,13.0,3.0,44.0,14.0,,38.0,25.0,,13.0,1.0,,8.0,2.0,,,
CCc4UUI4wTwGJziBLtRb_w,1.0,,3.0,1.0,,1.0,,,,,,1.0,,,,
CO8A_4PzsVIlvj8z28pq0Q,5.0,,1.0,1.0,,4.0,2.0,4.0,1.0,,,,,,,
CP2uHH8PQ-Wg3i5C8-Lidg,8.0,3.0,9.0,6.0,3.0,33.0,10.0,,7.0,,1.0,19.0,1.0,,1.0,
CPmmUbXk9_CBM890V30zzw,7.0,4.0,24.0,12.0,2.0,19.0,8.0,1.0,15.0,,2.0,9.0,,,,
CQTpGFDDc7_0eNlSN9uf3w,10.0,3.0,11.0,22.0,1.0,11.0,10.0,1.0,4.0,,2.0,5.0,,,,
CS0pUlk25RV2-vhKFFbxqA,24.0,7.0,33.0,35.0,3.0,30.0,21.0,,9.0,2.0,1.0,10.0,4.0,,1.0,
CTKtRkISS8sF4Bd1UXyimw,60.0,60.0,60.0,60.0,10.0,56.0,60.0,,26.0,3.0,16.0,47.0,4.0,,8.0,
CUaAgMe1lEOmL74fRlz6Ag,12.0,2.0,2.0,14.0,1.0,11.0,6.0,6.0,1.0,,,1.0,1.0,,1.0,
ClL-QEflsWyrUA9ybj5vSg,26.0,6.0,43.0,60.0,3.0,33.0,13.0,1.0,21.0,2.0,,9.0,1.0,,1.0,
CmlE763fqFgkBq4FK2GWtg,30.0,10.0,60.0,24.0,6.0,32.0,38.0,1.0,22.0,2.0,1.0,27.0,2.0,,,
CtWyb9g7OL2FVbt6J4ucVw,42.0,14.0,60.0,36.0,12.0,29.0,60.0,1.0,7.0,1.0,6.0,14.0,11.0,,3.0,1.0
CvmIfaftFA4bp0HBnwQ_bw,60.0,60.0,60.0,60.0,10.0,60.0,60.0,,22.0,2.0,17.0,41.0,5.0,,8.0,
DC1S5q5uHmRnHNMOtgGUYA,5.0,2.0,6.0,12.0,,11.0,5.0,,2.0,,1.0,2.0,,,,
DL-2iaugPoULjvZ6pyNRAQ,19.0,6.0,25.0,25.0,1.0,32.0,8.0,2.0,14.0,2.0,1.0,9.0,1.0,,1.0,
DeGdhZKXoTnyyFc8GC2BHg,10.0,5.0,9.0,12.0,,10.0,19.0,,7.0,,3.0,5.0,1.0,,2.0,
DlLsw9bJMJ-YdnrUp2G7mw,4.0,1.0,12.0,20.0,,24.0,8.0,,12.0,1.0,1.0,25.0,,,,
Du3-fALBKDhn0osed2kOpg,11.0,6.0,7.0,29.0,2.0,30.0,5.0,3.0,4.0,1.0,,7.0,,1.0,,
E0vBuWBK2JIqaj0q7HbxeA,6.0,,13.0,12.0,2.0,8.0,4.0,1.0,2.0,,,4.0,1.0,,,
E2Ri3Uudb3ogKfWBJIIhRw,22.0,8.0,11.0,30.0,1.0,13.0,13.0,,5.0,1.0,,9.0,,,1.0,
E5MdoCV6kahC6ZEjuamgzQ,15.0,6.0,11.0,24.0,4.0,27.0,18.0,1.0,11.0,,5.0,14.0,1.0,,,
EOM6CItD6sI5P3a-JV61_Q,36.0,1.0,26.0,4.0,,19.0,32.0,2.0,4.0,,8.0,4.0,7.0,,1.0,
ERQmO2w3OOsxw_GVkmuG3A,19.0,4.0,27.0,60.0,1.0,22.0,10.0,2.0,19.0,,2.0,8.0,2.0,,,
ElUusJtZDE4QL0cohv3-_w,60.0,49.0,60.0,43.0,16.0,54.0,60.0,1.0,10.0,3.0,7.0,24.0,15.0,,3.0,1.0
ElzS9k2liA5twi25T2XSXQ,60.0,57.0,44.0,44.0,8.0,60.0,60.0,,6.0,1.0,5.0,21.0,5.0,,3.0,
EmKWx4nSbaAT5EJ6cKvNwQ,7.0,4.0,3.0,15.0,1.0,32.0,3.0,,1.0,1.0,,1.0,3.0,,,
EqJ5oOcy6DWx9WSp1lqAQw,2.0,1.0,4.0,4.0,3.0,6.0,4.0,1.0,,,,1.0,2.0,,,
EztBa2wTrc8z3DAF0YhtpQ,20.0,6.0,30.0,27.0,1.0,34.0,8.0,2.0,15.0,2.0,,7.0,1.0,,1.0,
